year	doy	hour	Tair	Tsoil	RH	Rain	WS	PAR	PBOT
2011	16	9	-30	0.234	76.92	0	0.0685	0.784347826	97995.28516
2011	16	10	-31.15	0.252	77.02	0	0.113	4.414130435	97949.85938
2011	16	11	-25.95	0.497	82.95	0	0.27	33.94565217	97905.82422
2011	16	12	-18.75	0.8585	74.61	0	0.4245	49.51086957	97861.78516
2011	16	13	-16.45	1.0775	67.225	0	0.7635	56.60869565	97817.75
2011	16	14	-15.15	0.979	63.615	0	0.963	46.66304348	97773.71094
2011	16	15	-14.9	0.7955	65.23	0	1.181	34.11956522	97729.67188
2011	16	16	-14.7	0.6455	67.53	0	0.975	15.7076087	97639.70703
2011	16	17	-14.55	0.6	73.92	0	0.854	8.977173913	97534.43359
2011	16	18	-15	0.5595	82.35	0	0.5045	2.250108696	97429.16016
2011	16	19	-15.25	0.547	85.7	0	0.8785	0.024456522	97323.88672
2011	16	20	-15.3	0.5595	85.65	0	1.0015	0.024456522	97218.61328
2011	16	21	-15.15	0.576	84.95	0	0.9705	0.024456522	97113.33984
2011	16	22	-15.05	0.5755	85.15	0	1.271	0	97023.20313
2011	16	23	-14.8	0.576	85.9	0	0.9625	0	96938.11719
2011	17	0	-14.45	0.5865	86.7	0	0.892	0.024456522	96853.03125
2011	17	1	-14.4	0.585	89.85	0	0.9115	0.073369565	96767.94141
2011	17	2	-14.15	0.5885	90.75	0	0.9875	0	96682.85547
2011	17	3	-13.85	0.5875	91.4	0	0.99	0	96597.76563
2011	17	4	-13.6	0.5905	91.05	0	0.715	0	96538.05859
2011	17	5	-13.7	0.587	91.75	0	0.5225	0	96486.8125
2011	17	6	-13.55	0.594	92.05	0	0.601	0	96435.5625
2011	17	7	-13.1	0.6105	91.95	0	0.52	0.048913043	96384.3125
2011	17	8	-12.85	0.6025	92.55	0	0.457	0	96333.06641
2011	17	9	-12.55	0.606	93.35	0	0.211	0.048913043	96281.82031
2011	17	10	-12.25	0.6085	93.45	0	0.149	1.80923913	96277.52344
2011	17	11	-11.15	0.6495	91.2	0	0.273	5.820652174	96288.87891
2011	17	12	-9.9	0.6925	88.15	0	0.3435	11.2	96300.23828
2011	17	13	-8.9	0.7035	85.1	0	0.3705	13.5673913	96311.58984
2011	17	14	-8.53	0.7035	82.1	0	0.717	13.07717391	96322.94922
2011	17	15	-8.97	0.6735	80.85	0	1.036	13.07717391	96334.30078
2011	17	16	-9.765	0.6335	81.95	0	0.9565	7.968478261	96387.63281
2011	17	17	-10.5	0.596	84.1	0	0.987	3.666304348	96454.95313
2011	17	18	-11.05	0.5775	85.45	0	0.971	1.442282609	96522.26953
2011	17	19	-11.6	0.571	84.5	0	1.14	0.024456522	96589.58984
2011	17	20	-12.15	0.5665	86.05	0	1.128	0	96656.91016
2011	17	21	-12.75	0.5605	84.15	0	1.2365	0	96724.23047
2011	17	22	-13.45	0.545	83.75	0	1.403	0	96804.03906
2011	17	23	-14.2	0.532	81.95	0	1.611	0	96888.01563
2011	18	0	-15.15	0.522	81.4	0	1.6215	0.024456522	96971.98438
2011	18	1	-16.15	0.504	82.2	0	1.3345	0	97055.96094
2011	18	2	-16.6	0.5095	82.65	0	1.2395	0	97139.92969
2011	18	3	-17.2	0.5015	82.55	0	1.133	0	97223.90625
2011	18	4	-17.65	0.5025	83.55	0	0.935	0	97285.8125
2011	18	5	-18.1	0.4975	84.3	0	1.113	0	97340.36328
2011	18	6	-18.45	0.498	84.65	0	1.0595	0.024456522	97394.91797
2011	18	7	-18.85	0.494	85.1	0	0.827	0.048913043	97449.46484
2011	18	8	-19.4	0.478	85.15	0	0.8405	0.024456522	97504.01953
2011	18	9	-20.2	0.468	85.7	0	1.0275	0.611956522	97558.57031
2011	18	10	-20.4	0.4805	84.9	0	0.973	3.231521739	97620.3125
2011	18	11	-19.85	0.5325	83.15	0	0.8505	9.866304348	97684.44922
2011	18	12	-18.8	0.6625	77.445	0	1.1565	35.61956522	97748.58984
2011	18	13	-17.55	0.989	69.445	0	0.9245	55.79347826	97812.73047
2011	18	14	-16.25	1.0175	63.02	0	1.084	54.57608696	97876.86719
2011	18	15	-15.3	1	60.265	0	1.147	49.40217391	97941.00391
2011	18	16	-14.9	0.821	58.87	0	0.9825	37.90217391	97945.12109
2011	18	17	-15.7	0.47	61.54	0	0.7	9.660869565	97929.23047
2011	18	18	-18.75	0.322	70.46	0	0.2805	1.981956522	97913.33984
2011	18	19	-24.45	0.2165	81.55	0	0.158	0.26923913	97897.44922
2011	18	20	-26.55	0.249	81.95	0	0.1605	0.293913043	97881.55859
2011	18	21	-28.4	0.2475	80.65	0	0.1435	0.367608696	97865.66406
2011	18	22	-28.9	0.294	80.85	0	0.1535	0.318695652	97834.41797
2011	18	23	-28.95	0.3235	80.5	0	0.1235	0.612826087	97798.05859
2011	19	0	-26.15	0.4655	86.2	0	0.0975	0.245108696	97761.69922
2011	19	1	-23.6	0.514	85.1	0	0.1	0.245	97725.33984
2011	19	2	-22.6	0.514	84.95	0	0.1035	0.294021739	97688.97266
2011	19	3	-22.3	0.502	85.7	0	0.136	0.098043478	97652.61328
2011	19	4	-21.5	0.51	85.45	0	0.2005	0.097934783	97610.74609
2011	19	5	-21.05	0.5135	85.15	0	0.21	0.1225	97567.05078
2011	19	6	-20.6	0.516	85.15	0	0.1685	0.244891304	97523.34766
2011	19	7	-20.55	0.502	85.2	0	0.12	0.195869565	97479.65234
2011	19	8	-22.5	0.3995	81.86	0	0.0695	0.220434783	97435.94922
2011	19	9	-26.35	0.2775	82.2	0	0.096	0.832934783	97392.25391
2011	19	10	-23.1	0.4835	86.7	0	0.201	2.694782609	97371.625
2011	19	11	-19.85	0.625	82.3	0	0.3315	8.106521739	97358.67969
2011	19	12	-16.7	0.725	69.29	0	0.6	42.60869565	97345.74219
2011	19	13	-14.15	1.038	61.21	0	0.8455	53.44565217	97332.80469
2011	19	14	-12.85	1.019	58.215	0	0.826	51.2826087	97319.86719
2011	19	15	-12.1	0.8855	59.41	0	0.742	36.33695652	97306.92969
2011	19	16	-11.5	0.8045	59.045	0	0.746	29.14130435	97295.11719
2011	19	17	-12.2	0.5545	67.285	0	0.681	7.579347826	97283.67969
2011	19	18	-13.15	0.507	74.975	0	0.4015	2.10326087	97272.25
2011	19	19	-16.15	0.3675	82.9	0	0.384	0.195652174	97260.8125
2011	19	20	-15.5	0.4835	82.4	0	0.5335	0	97249.37891
2011	19	21	-15.45	0.5235	82.1	0	0.6105	0	97237.94531
2011	19	22	-18.55	0.3705	86.1	0	0.3325	0.048913043	97252.07422
2011	19	23	-22.3	0.2545	86.2	0	0.153	0.146847826	97274.72656
2011	20	0	-25.05	0.2475	83.65	0	0.1555	0.245	97297.375
2011	20	1	-24.55	0.375	85.25	0	0.2035	0.1225	97320.02344
2011	20	2	-22.1	0.504	89.1	0	0.1965	0.195978261	97342.67578
2011	20	3	-18.9	0.581	89.65	0	0.1975	0.1225	97365.32813
2011	20	4	-18.25	0.5645	88.65	0	0.154	0.097934783	97409.83203
2011	20	5	-18.2	0.534	88.7	0	0.2275	0.097934783	97461.62891
2011	20	6	-17.85	0.532	86.85	0	0.499	0.073369565	97513.42578
2011	20	7	-18.3	0.5005	86.15	0	0.6015	0.048913043	97565.21875
2011	20	8	-18.65	0.4855	83.55	0	0.7535	0.024456522	97617.01172
2011	20	9	-20.05	0.408	82.1	0	0.658	0.660978261	97668.80859
2011	20	10	-20.55	0.413	80.65	0	0.8915	3.74673913	97694.4375
2011	20	11	-20.15	0.5015	75.36	0	0.9805	23.48913043	97711.33594
2011	20	12	-20.35	0.6535	68.355	0	1.073	37.88043478	97728.24219
2011	20	13	-19.7	0.8555	61.585	0	0.9575	52.16304348	97745.14844
2011	20	14	-19.55	0.8575	58.545	0	1.204	48.57608696	97762.05078
2011	20	15	-19.85	0.7905	58.025	0	1.207	41.35869565	97778.95313
2011	20	16	-20.1	0.684	57.745	0	1.307	31.42391304	97776.6875
2011	20	17	-21.6	0.3955	62.74	0	0.8695	9.251086957	97768.02734
2011	20	18	-23.2	0.292	66.585	0	0.777	2.302065217	97759.36719
2011	20	19	-25.15	0.257	72.875	0	0.443	0.710326087	97750.71094
2011	20	20	-27.65	0.2295	78.075	0	0.3975	0.416630435	97742.04688
2011	20	21	-30.45	0.1795	77.565	0	0.217	0.318804348	97733.39063
2011	20	22	-33.9	0.1285	72.795	0	0.1675	0.196195652	97703.9375
2011	20	23	-36.8	0.098	70.62	0	0.1885	0.147282609	97667.55469
2011	21	0	-38.35	0.107	68.865	0	0.153	0.098152174	97631.16797
2011	21	1	-39.4	0.116	67.67	0	0.1635	0.147282609	97594.78516
2011	21	2	-39.75	0.1175	66.445	0	0.1405	0.049130435	97558.40234
2011	21	3	-39.8	0.1315	65.985	0	0.186	0.049130435	97522.01953
2011	21	4	-39.8	0.1535	65.525	0	0.1695	0	97505.13281
2011	21	5	-39.8	0.149	64.925	0	0.127	0.073695652	97494.74609
2011	21	6	-39.8	0.153	64.95	0	0.134	0.073695652	97484.36328
2011	21	7	-39.8	0.15	64.37	0	0.083	0.073695652	97473.97266
2011	21	8	-39.75	0.189	65.78	0	0.125	0.122826087	97463.58984
2011	21	9	-37.9	0.3265	69.51	0	0.122	0.515869565	97453.20313
2011	21	10	-35.3	0.3685	71.56	0	0.231	4.075978261	97425.3125
2011	21	11	-30.65	0.5005	74.7	0	0.3395	15.87934783	97391.59375
2011	21	12	-26.4	0.6305	71.095	0	0.646	17.39021739	97357.875
2011	21	13	-24.45	0.5765	67.955	0	0.723	14.2673913	97324.15234
2011	21	14	-23.35	0.537	66.295	0	0.8945	11.39347826	97290.42969
2011	21	15	-22.55	0.513	66.915	0	0.8475	10.33695652	97256.71094
2011	21	16	-22	0.501	68.205	0	0.7115	6.001086957	97214.57031
2011	21	17	-21.8	0.477	73.105	0	0.707	3.502173913	97169.625
2011	21	18	-21.95	0.4615	81.2	0	0.713	1.444891304	97124.68359
2011	21	19	-22.05	0.452	82.8	0	0.467	0.269347826	97079.73828
2011	21	20	-21.9	0.455	84.1	0	0.385	0.171413043	97034.79297
2011	21	21	-21.55	0.4685	84.2	0	0.266	0.049021739	96989.85156
2011	21	22	-21.5	0.464	84.35	0	0.245	0.049021739	96948.29297
2011	21	23	-21.55	0.4585	84.65	0	0.2	0.146847826	96907.87109
2011	22	0	-21.55	0.4575	85.35	0	0.1715	0.171413043	96867.44141
2011	22	1	-23.45	0.362	80.815	0	0.1205	0.244891304	96827.01563
2011	22	2	-29.45	0.1445	76.675	0	0.135	0.49	96786.58984
2011	22	3	-31.8	0.1565	75.93	0	0.1695	0.392282609	96746.16406
2011	22	4	-33.7	0.157	74.465	0	0.236	0.318804348	96758.77734
2011	22	5	-32.95	0.199	77.305	0	0.283	0.368043478	96789.06641
2011	22	6	-31.85	0.2555	76.655	0	0.305	0.196413043	96819.36328
2011	22	7	-28	0.3995	81.3	0	0.5005	0.22076087	96849.65234
2011	22	8	-29.75	0.3065	76.66	0	0.2065	0.367826087	96879.94531
2011	22	9	-33.35	0.17	73.895	0	0.193	0.95673913	96910.23828
2011	22	10	-33.75	0.1925	74.41	0	0.2115	4.319565217	96979.59766
2011	22	11	-25.75	0.541	80.455	0	0.9415	39.5	97061.98438
2011	22	12	-21.9	0.813	73.28	0	1.241	55.42391304	97144.37109
2011	22	13	-19.7	0.9905	68.51	0	1.2655	61.35869565	97226.75391
2011	22	14	-17.4	1.0465	62.045	0	1.0625	57.23913043	97309.14063
2011	22	15	-16.3	1.013	57.27	0	0.9215	50.11956522	97391.52734
2011	22	16	-16.1	0.8285	54.42	0	1.1555	39.69565217	97466.51172
2011	22	17	-17.45	0.454	60.035	0	1.1895	9.491304348	97539.03516
2011	22	18	-19.2	0.311	64.325	0	0.6965	2.496195652	97611.55859
2011	22	19	-22.65	0.2355	72.23	0	0.417	0.39173913	97684.08203
2011	22	20	-27.95	0.138	78.365	0	0.2215	0.293913043	97756.60156
2011	22	21	-30.2	0.149	78.66	0	0.185	0.514782609	97829.125
2011	22	22	-32.6	0.153	75.39	0	0.179	0.392391304	97870.92969
2011	22	23	-33.75	0.169	75.32	0	0.1535	0.3925	97902.5
2011	23	0	-33.1	0.2455	75.57	0	0.132	0.245434783	97934.06641
2011	23	1	-34.25	0.2205	73.13	0	0.088	0.245434783	97965.63672
2011	23	2	-35.7	0.177	72.38	0	0.1065	0.319021739	97997.20313
2011	23	3	-36.5	0.1755	71.565	0	0.107	0.147282609	98028.77344
2011	23	4	-37.15	0.176	71.12	0	0.097	0.245434783	97980.55469
2011	23	5	-37.1	0.2035	71.505	0	0.121	0.122826087	97905.75
2011	23	6	-37.15	0.2125	71.02	0	0.1635	0.09826087	97830.9375
2011	23	7	-35.75	0.278	72.955	0	0.13	0.122826087	97756.125
2011	23	8	-35.2	0.287	74.315	0	0.1265	0.09826087	97681.32031
2011	23	9	-30.1	0.458	79.495	0	0.2615	0.711630435	97606.50781
2011	23	10	-25.05	0.5445	82.5	0	0.4575	1.569782609	97530.52344
2011	23	11	-21.55	0.591	77.33	0	0.793	4.411956522	97454.14844
2011	23	12	-19.9	0.5745	73.475	0	0.898	7.202173913	97377.76563
2011	23	13	-18.4	0.5835	74.415	0	0.9715	10.99456522	97301.39063
2011	23	14	-16.45	0.605	78.555	0	0.8675	11.79891304	97225.01563
2011	23	15	-15.45	0.588	82.85	0	0.946	10.27826087	97148.64063
2011	23	16	-14.35	0.5895	80.615	0	0.952	9.077173913	97046.69531
2011	23	17	-13.35	0.591	77.26	0	0.884	7.093478261	96936.22656
2011	23	18	-13.25	0.56	74.925	0	0.9955	2.470652174	96825.75781
2011	23	19	-13.45	0.545	74.21	0	1.021	0.48923913	96715.28906
2011	23	20	-13.65	0.5355	79.135	0	0.9485	0	96604.82031
2011	23	21	-13.25	0.551	71.785	0	0.8865	0	96494.35156
2011	23	22	-13.35	0.551	72.17	0	1.092	0	96461.73828
2011	23	23	-13.05	0.5485	73.4	0	0.947	0	96455.07422
2011	24	0	-12.9	0.5505	79.485	0	0.773	0.048913043	96448.41016
2011	24	1	-13.05	0.5435	89.25	0	0.7435	0	96441.74219
2011	24	2	-13	0.5395	91.3	0	0.7985	0.024456522	96435.07813
2011	24	3	-12.85	0.5435	90.65	0	0.7695	0	96428.41406
2011	24	4	-12.65	0.547	89.7	0	0.553	0	96453.50391
2011	24	5	-12.45	0.548	89.95	0	0.4785	0.024456522	96489.17578
2011	24	6	-12.35	0.549	90.9	0	0.42	0	96524.84766
2011	24	7	-12.35	0.546	90.65	0	0.4825	0	96560.51953
2011	24	8	-12.2	0.5535	92.2	0	0.351	0	96596.19141
2011	24	9	-12.2	0.551	92.1	0	0.492	0.41576087	96631.86328
2011	24	10	-11.85	0.5635	91.75	0	0.5155	3.301086957	96681.82813
2011	24	11	-11.1	0.592	89.1	0	0.4695	9.781521739	96736.55859
2011	24	12	-10.5	0.6	87.1	0	0.3545	12.42173913	96791.29297
2011	24	13	-9.785	0.611	84	0	0.399	16.4326087	96846.02734
2011	24	14	-8.995	0.635	82.3	0	0.5585	20.5326087	96900.76172
2011	24	15	-8.445	0.6375	81.15	0	0.8115	18.55434783	96955.49609
2011	24	16	-7.975	0.636	78.835	0	0.7685	17.55108696	97012.35547
2011	24	17	-7.91	0.6105	79.6	0	0.6995	11.21847826	97069.92578
2011	24	18	-8.415	0.572	82.3	0	0.6555	3.250543478	97127.49609
2011	24	19	-9.08	0.541	85.3	0	0.365	0.317717391	97185.07031
2011	24	20	-9.63	0.5305	88.5	0	0.271	0	97242.64063
2011	24	21	-10.35	0.5055	91.2	0	0.2905	0	97300.21094
2011	24	22	-10.15	0.537	87.25	0	0.581	0	97302.63672
2011	24	23	-10.7	0.5265	86.55	0	0.381	0	97286.67969
2011	25	0	-11.3	0.511	89.65	0	0.3865	0	97270.72266
2011	25	1	-11.3	0.533	90.9	0	0.207	0	97254.76953
2011	25	2	-12.5	0.489	92.6	0	0.1385	0	97238.81641
2011	25	3	-12.95	0.491	94.25	0	0.2635	0	97222.85547
2011	25	4	-12.4	0.5395	92.8	0	0.2545	0	97195.78125
2011	25	5	-12.55	0.5365	91.45	0	0.2925	0	97165
2011	25	6	-12.6	0.5325	92.95	0	0.324	0	97134.21875
2011	25	7	-12.6	0.5365	93.7	0	0.3175	0	97103.4375
2011	25	8	-12.55	0.5395	94.25	0	0.514	0	97072.65625
2011	25	9	-12.2	0.5425	95.05	0	0.491	0.440217391	97041.875
2011	25	10	-11.6	0.5595	94.25	0	0.477	3.594565217	97024.30859
2011	25	11	-10.7	0.594	91.3	0	0.606	11.71304348	97011.13672
2011	25	12	-9.535	0.6275	86.25	0	0.577	24.71521739	96997.97266
2011	25	13	-8.395	0.7015	79.5	0	0.7105	44.88043478	96984.80078
2011	25	14	-8.115	0.671	78.38	0	0.8175	40.4673913	96971.63672
2011	25	15	-7.23	0.668	76.145	0	0.6735	36.09782609	96958.46484
2011	25	16	-6.835	0.654	75.86	0	0.5355	29.7826087	96984.94922
2011	25	17	-7.03	0.61	80.815	0	0.5825	17.08043478	97024.64844
2011	25	18	-7.89	0.551	87.4	0	0.5075	4.47173913	97064.34766
2011	25	19	-8.335	0.537	90.65	0	0.393	0.342065217	97104.04297
2011	25	20	-8.425	0.5495	92.6	0	0.195	0	97143.74609
2011	25	21	-8.295	0.563	93.25	0	0.3195	0	97183.44141
2011	25	22	-7.865	0.5745	92.8	0	0.329	0	97237.89063
2011	25	23	-7.535	0.5845	92.8	0	0.512	0	97297.25391
2011	26	0	-7.625	0.5805	92.7	0	0.356	0	97356.61719
2011	26	1	-7.68	0.574	92.5	0	0.417	0	97415.98047
2011	26	2	-7.855	0.5655	92.75	0	0.341	0	97475.33984
2011	26	3	-8.065	0.553	93.7	0	0.2985	0	97534.70703
2011	26	4	-8.28	0.553	94.6	0	0.229	0	97563.10547
2011	26	5	-8.495	0.552	95.1	0	0.189	0	97581.18359
2011	26	6	-8.945	0.549	96.4	0	0.1535	0	97599.26172
2011	26	7	-9.005	0.5545	96.7	0	0.185	0	97617.33984
2011	26	8	-8.92	0.5615	96.65	0	0.18	0	97635.42188
2011	26	9	-9.05	0.5605	96.6	0	0.1285	0.44	97653.50391
2011	26	10	-8.375	0.6	96.05	0	0.17	3.202173913	97630.42578
2011	26	11	-6.92	0.627	90.2	0	0.3635	14	97593.62891
2011	26	12	-6.02	0.653	82.4	0	0.691	25.31521739	97556.83984
2011	26	13	-5.335	0.657	76.265	0	0.5775	31.31521739	97520.04297
2011	26	14	-4.445	0.7195	68.505	0	0.539	50.04347826	97483.24609
2011	26	15	-5.42	0.627	73.485	0	0.6875	29.19565217	97446.45703
2011	26	16	-5.605	0.5845	79.685	0	0.643	19.42391304	97373.10156
2011	26	17	-5.765	0.5765	79.57	0	0.4945	12.40978261	97287.55859
2011	26	18	-6.02	0.5515	82.4	0	0.3055	3.932608696	97202.01953
2011	26	19	-6.26	0.5545	87.15	0	0.4545	0.097717391	97116.47656
2011	26	20	-6.29	0.5705	89.2	0	0.444	0	97030.93359
2011	26	21	-6.255	0.582	90.15	0	0.5095	0	96945.39453
2011	26	22	-6.275	0.5795	91.4	0	0.4455	0	96884.82031
2011	26	23	-6.39	0.5795	93.45	0	0.2585	0	96832.56641
2011	27	0	-6.425	0.5775	94.05	0	0.299	0	96780.3125
2011	27	1	-6.34	0.5765	92.95	0	0.3115	0	96728.0625
2011	27	2	-6.61	0.5755	94.45	0	0.185	0	96675.8125
2011	27	3	-6.72	0.5745	95.15	0	0.184	0	96623.55469
2011	27	4	-6.83	0.574	95.65	0	0.205	0	96611.39844
2011	27	5	-6.43	0.586	95.8	0	0.518	0	96612.60547
2011	27	6	-6.665	0.5845	97.5	0	0.464	0	96613.80859
2011	27	7	-6.755	0.5785	98.5	0	0.3625	0	96615.01563
2011	27	8	-6.895	0.5745	99.35	0	0.244	0	96616.22266
2011	27	9	-7.07	0.5705	99.25	0	0.276	0.610869565	96617.42578
2011	27	10	-6.965	0.5795	98.15	0	0.3955	5.54673913	96654.34766
2011	27	11	-6.385	0.612	94.75	0	0.6225	14.85652174	96703.16797
2011	27	12	-5.055	0.66	89.25	0	0.553	25.42391304	96751.99609
2011	27	13	-3.94	0.6915	82.8	0	0.8055	39.81521739	96800.81641
2011	27	14	-3.115	0.687	78.01	0	0.8485	34.82608696	96849.64453
2011	27	15	-3.175	0.6405	77.44	0	0.8905	26.22826087	96898.46484
2011	27	16	-3.41	0.622	77.12	0	0.774	20.44565217	96906.27734
2011	27	17	-3.79	0.6015	77.48	0	0.657	14.33586957	96900.41016
2011	27	18	-4.585	0.564	79.885	0	0.8385	5.079347826	96894.55078
2011	27	19	-5.24	0.5455	82.95	0	0.7325	0.366413043	96888.68359
2011	27	20	-5.665	0.548	85.05	0	0.609	0	96882.82422
2011	27	21	-6.015	0.552	85.45	0	0.907	0	96876.95703
2011	27	22	-6.155	0.558	86.35	0	0.682	0	96884.5625
2011	27	23	-6.355	0.558	87.5	0	0.421	0	96896.65625
2011	28	0	-6.54	0.558	87.85	0	0.2885	0	96908.75
2011	28	1	-6.885	0.5525	89.25	0	0.239	0	96920.85156
2011	28	2	-7.2	0.5495	89.95	0	0.1535	0	96932.94531
2011	28	3	-7.77	0.5415	92.15	0	0.0965	0	96945.03906
2011	28	4	-8.035	0.544	93.65	0	0.115	0	96909.94141
2011	28	5	-8.21	0.547	94.15	0	0.1	0	96859.11719
2011	28	6	-8.17	0.5515	94.8	0	0.147	0	96808.29297
2011	28	7	-8.165	0.5495	94.7	0	0.157	0	96757.46875
2011	28	8	-7.69	0.5625	92.7	0	0.263	0	96706.64453
2011	28	9	-7.32	0.5775	90.25	0	0.482	0.635434783	96655.81641
2011	28	10	-7.195	0.5815	88.9	0	0.7715	3.740217391	96637.46875
2011	28	11	-6.855	0.588	86.9	0	0.6415	9.213043478	96629.9375
2011	28	12	-6.285	0.6015	86.05	0	0.955	17.76086957	96622.41016
2011	28	13	-5.775	0.6125	85.6	0	1.2345	18.25	96614.88281
2011	28	14	-5.8	0.6015	86.75	0	1.362	28.66304348	96607.35156
2011	28	15	-6.405	0.58	93.85	0	1.13	13.07065217	96599.82422
2011	28	16	-6.7	0.565	96.05	0	1.328	7.964130435	96589.33594
2011	28	17	-6.745	0.563	94.7	0	1.3725	3.46923913	96577.86719
2011	28	18	-6.835	0.5555	95.5	0	0.809	1.368369565	96566.39063
2011	28	19	-6.875	0.56	97.35	0	0.624	0	96554.91797
2011	28	20	-6.98	0.564	97.75	0	0.8475	0	96543.44531
2011	28	21	-7.36	0.559	97.75	0	0.647	0	96531.97266
2011	28	22	-7.615	0.554	97.85	0	0.7365	0	96570.08203
2011	28	23	-7.81	0.5495	97.6	0	0.607	0	96624.72656
2011	29	0	-7.95	0.5495	97.6	0	0.633	0	96679.37109
2011	29	1	-7.95	0.5535	97.85	0	0.5995	0	96734.01172
2011	29	2	-7.93	0.555	97.9	0	0.4335	0	96788.65234
2011	29	3	-7.8	0.562	98.25	0	0.5055	0	96843.29297
2011	29	4	-7.595	0.57	98	0	0.3845	0	96896.37109
2011	29	5	-7.705	0.559	97.65	0	0.4295	0	96948.92969
2011	29	6	-7.715	0.5645	97.85	0	0.329	0	97001.48438
2011	29	7	-7.66	0.5675	98	0	0.3295	0	97054.03906
2011	29	8	-7.94	0.558	97.7	0	0.5585	0	97106.59766
2011	29	9	-8.22	0.5475	97.5	0	0.4885	0.342173913	97159.15625
2011	29	10	-8.56	0.5455	96.45	0	0.4775	3.567391304	97237.10156
2011	29	11	-8.54	0.563	94.85	0	0.634	10.60652174	97323.50781
2011	29	12	-7.9	0.603	93.25	0	0.7465	18.76847826	97409.91406
2011	29	13	-7.44	0.6405	91.05	0	0.8975	28.90217391	97496.32031
2011	29	14	-7.59	0.6255	90.25	0	0.9655	26.31521739	97582.72656
2011	29	15	-7.72	0.6165	88.3	0	0.8825	23.94565217	97669.13281
2011	29	16	-8.03	0.5865	87.8	0	0.794	17.59347826	97706.28125
2011	29	17	-8.34	0.557	87.85	0	0.6455	11.97282609	97727
2011	29	18	-9.235	0.5135	89.25	0	0.64	3.714130435	97747.71875
2011	29	19	-10.4	0.4735	90.05	0	0.846	0.464347826	97768.4375
2011	29	20	-11.35	0.459	89.8	0	1.096	0	97789.15625
2011	29	21	-12	0.4635	90.35	0	0.8225	0	97809.875
2011	29	22	-12.4	0.474	90.25	0	0.8485	0.024456522	97855.09375
2011	29	23	-12.75	0.48	90.65	0	1.1715	0	97908.47266
2011	30	0	-13	0.481	90.5	0	0.698	0	97961.85156
2011	30	1	-13.3	0.478	90.15	0	0.6425	0	98015.23438
2011	30	2	-13.6	0.466	89.55	0	0.4845	0	98068.61328
2011	30	3	-14	0.4615	90.1	0	0.6555	0	98121.99219
2011	30	4	-15.1	0.418	89.4	0	0.5715	0	98194.87891
2011	30	5	-18.7	0.2605	88.85	0	0.299	0	98274.26953
2011	30	6	-18.4	0.3345	91.25	0	0.444	0	98353.66016
2011	30	7	-18.85	0.329	88.95	0	0.39	0.024456522	98433.05078
2011	30	8	-20.7	0.2845	88.15	0	0.3025	0.048913043	98512.44141
2011	30	9	-18.45	0.427	90.25	0	0.2925	0.783586957	98591.83203
2011	30	10	-16.7	0.4975	90	0	0.496	5.605434783	98631.19922
2011	30	11	-15.15	0.5555	86.85	0	1.0205	16.88586957	98657.22656
2011	30	12	-13.55	0.6465	80.97	0	1.011	36.65217391	98683.25781
2011	30	13	-12.15	0.8415	75.125	0	1.062	52.51086957	98709.28516
2011	30	14	-12.35	0.641	75.23	0	1.141	34.68478261	98735.3125
2011	30	15	-12.2	0.6565	71.62	0	0.9495	40.72826087	98761.34375
2011	30	16	-11.95	0.684	69.475	0	0.9695	39.0326087	98780.09375
2011	30	17	-12.75	0.539	72.305	0	1.067	18.42717391	98796.41797
2011	30	18	-13.8	0.425	76.965	0	0.896	4.817391304	98812.74609
2011	30	19	-14.65	0.4075	80.85	0	0.438	0.513586957	98829.06641
2011	30	20	-14.9	0.426	79.105	0	1.0245	0.024456522	98845.39453
2011	30	21	-15.65	0.416	79.545	0	0.866	0.024456522	98861.71875
2011	30	22	-16.15	0.4185	80.4	0	1.0965	0	98868.33984
2011	30	23	-16.8	0.4165	80.35	0	0.93	0	98871.73828
2011	31	0	-17.2	0.4195	81.95	0	0.994	0	98875.12891
2011	31	1	-17.6	0.421	81.65	0	0.7315	0	98878.51953
2011	31	2	-17.8	0.419	80.265	0	0.807	0.097826087	98881.91016
2011	31	3	-18	0.422	80.315	0	0.912	0.097826087	98885.30078
2011	31	4	-18.4	0.416	80.95	0	0.8745	0.073369565	98904.19141
2011	31	5	-18.65	0.417	80.3	0	0.722	0.073369565	98928.25
2011	31	6	-19	0.4135	79.7	0	0.823	0	98952.30469
2011	31	7	-19.3	0.414	80.7	0	0.841	0.097934783	98976.35938
2011	31	8	-19.6	0.4025	81.35	0	0.7615	0.097934783	99000.41797
2011	31	9	-19.9	0.3975	81.65	0	0.809	0.758913043	99024.47266
2011	31	10	-19.75	0.418	80.345	0	0.866	5.335869565	99024.21094
2011	31	11	-18.85	0.472	77.385	0	1.14	13.09673913	99015.84375
2011	31	12	-17.55	0.5265	75.255	0	1.267	23.52173913	99007.47266
2011	31	13	-16.5	0.552	73.615	0	1.386	27.11956522	98999.10547
2011	31	14	-16	0.544	74.19	0	1.3075	27.73913043	98990.73438
2011	31	15	-15.95	0.523	74.59	0	1.738	23.5326087	98982.36719
2011	31	16	-15.85	0.4995	76.585	0	1.3985	15.58369565	98984.73438
2011	31	17	-15.3	0.504	68.08	0	1.0985	13.87065217	98990.67578
2011	31	18	-15.55	0.4665	62.44	0	1.333	5.234782609	98996.62109
2011	31	19	-16.4	0.4095	63.48	0	1.0665	0.636086957	99002.5625
