"Model","Treatment","Year","Pool3","MajorPool","Pool","NPP","NEC","Xp","X","Xc","Te","Tebase","B","K","Kbase","Scaler","Scalerrev"
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC2",0,-0.00181552048580179,352.242149998117,127.382062723478,479.624212721595,1.57513482993315,0.268514901756136,0,1.94337006702459e-07,1.14e-06,0.170471058510929,5.8660983790154
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC3",0,-0.00530752153886463,953.231369006381,339.611659802032,1292.84302880841,4.24582835957545,0.712184166993945,0,1.91220624484754e-07,1.14e-06,0.167737389898907,5.96170001573701
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC4",0,-0.0132073407110479,2228.47144934072,678.510863706877,2906.9823130476,9.54682638997374,1.56226982215124,0,1.86552842222295e-07,1.14e-06,0.163642844054645,6.11086910507417
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC5",0,-0.0312593125376564,4070.66521198923,1350.74392575764,5421.40913774687,17.8044605207198,2.81512222397978,0,1.80249175851311e-07,1.14e-06,0.158113312150273,6.32457815474503
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC6",0,-0.0491798809902323,6275.72573693232,2652.90537343007,8928.63111036239,29.3225351692577,4.57061535188171,0,1.77696146362131e-07,1.14e-06,0.155873812598361,6.41544582332566
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC7",0,-0.00423376068545719,2951.74389470938,4959.5042899673,7911.24818467668,25.9813458816413,4.43171696802769,0,1.94453257601311e-07,1.14e-06,0.170573032983607,5.86259142203392
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC8",0,0.0238129265395408,279.428960234516,8304.16437858638,8583.59333882089,28.1893959382051,4.91393484606372,0,1.98723155926885e-07,1.14e-06,0.174318557830601,5.73662387094653
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC9",0,0.030771651247714,-9522.62698317957,9522.62698317957,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC10",0,1.8372299981708e-24,-5.66306269562757e-19,5.66306269562757e-19,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC11",0,5.17244294644738e-47,-1.5943321225726e-41,1.5943321225726e-41,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC12",0,4.85405593239657e-70,-1.49619380311349e-64,1.49619380311349e-64,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC13",0,4.95498375799308e-93,-1.52730337187112e-87,1.52730337187112e-87,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC14",0,3.70023085479621e-116,-1.1405436096708e-110,1.1405436096708e-110,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC15",0,2.55237740482618e-139,-7.86734085733344e-134,7.86734085733344e-134,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC16",0,1.62817938564548e-162,-5.01863171939874e-157,5.01863171939874e-157,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC17",0,9.71025470895482e-186,-2.99532215650236e-180,2.99532215650236e-180,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC18",0,5.39233799244261e-209,-1.66337706474853e-203,1.66337706474853e-203,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC19",0,2.77353815703013e-232,-8.55554637749245e-227,8.55554637749245e-227,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC20",0,1.32867997177762e-255,-4.09858544425206e-250,4.09858544425206e-250,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC21",0,5.93043828299664e-279,-1.82936512486782e-273,1.82936512486782e-273,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC22",0,2.46844733321624e-302,-7.61443125861531e-297,7.61443125861531e-297,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC23",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC24",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC25",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC26",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC27",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC28",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC29",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC30",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC31",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2016,"Soil","Passive_Soil","PassiveSOC32",0,0,0,0,0,0,0,0,1.94691731531967e-07,1.14e-06,0.170782220642077,5.85541045338548
"ORCHIDEE","amb",2017,"Litter","Fine_Litter","AboveMetaLitter",80.723549791,7.74777302804716,-0.280766193938604,34.570817380606,34.2900511866674,0.106123247226114,0.0164887065303902,0.25,0.00644969612854625,0.041511,0.155373181290411,6.43611717089631
"ORCHIDEE","amb",2017,"Litter","Fine_Litter","BelowMetaLitter",80.723549791,4.01620656503543,1.4382177562238,31.0249636091193,32.4631813653431,0.100469322808127,0.0164887065303901,0.25,0.0068126536305036,0.041511,0.1641168276,6.09322038832781
"ORCHIDEE","amb",2017,"Litter","CWD","AboveStruLitter",80.723549791,15.3183976148434,198.848566275561,857.143267252847,1055.99183352841,3.2681573383555,0.0612080778304265,0.25,0.000209433826440999,0.011182555,0.0187286202876712,53.3942161590133
"ORCHIDEE","amb",2017,"Litter","CWD","BelowStruLitter",80.723549791,18.3958616651591,238.125092258965,806.285184603067,1044.41027686203,3.23231392725418,0.0612080778304265,0.25,0.000211756256411787,0.011182555,0.0189363035917808,52.8086168006962
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC1",0,0.0224138247582593,0.221682219861451,0.323481525492238,0.545163745353689,0.00168721086509719,0.000223574442736821,0,0.00243654064564977,0.018387423,0.132511263032877,7.54652832606308
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC2",0,0.072192480878387,0.106213204047868,0.945981585164045,1.05219478921191,0.00325640598019817,0.000427925152642474,0,0.0024162960152462,0.018387423,0.131410258808219,7.60975595869882
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC3",0,0.198675705921059,0.426333261841279,2.52942539169119,2.95575865353247,0.00914768848322732,0.00118428184325766,0,0.00238048018831483,0.018387423,0.129462415060274,7.72424954018067
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC4",0,0.345125136924773,2.38925424933072,6.02515998157204,8.41441423090276,0.0260415173143932,0.00329450718088737,0,0.00232618923007348,0.018387423,0.12650980129589,7.90452589251268
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC5",0,0.646697594478395,4.19258796281212,11.5081233660671,15.7007113288793,0.0485916588724242,0.00593651637618978,0,0.00224641924742716,0.018387423,0.122171510789041,8.18521432322093
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC6",0,1.09008072527191,7.24739335116224,19.0895726211361,26.3369659722983,0.0815094831981676,0.00963849194602815,0,0.00217431176766063,0.018387423,0.11824994550137,8.45666351692666
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC7",0,0.852829973011373,2.11128053061527,10.1286710637703,12.2399515943856,0.0378810577451603,0.00478124707042873,0,0.00232081197264656,0.018387423,0.126217359150685,7.92284046131996
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC8",0,0.89583958680044,2.78588909551105,19.112631482509,21.89852057802,0.0677730721525129,0.00945215617321769,0,0.00256445205003992,0.018387423,0.139467724761644,7.17011768643277
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC9",0,0.000193942603207714,-0.316317744619262,0.316317744619262,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC10",0,1.18089391889426e-28,-1.85892754398e-23,1.85892754398e-23,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC11",0,3.30116226016612e-51,-5.23346718283377e-46,5.23346718283377e-46,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC12",0,3.09795916290592e-74,-4.91132371755829e-69,4.91132371755829e-69,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC13",0,3.16237339437201e-97,-5.01344228172051e-92,5.01344228172051e-92,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC14",0,2.3615640693308e-120,-3.74388589862436e-115,3.74388589862436e-115,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC15",0,1.62898019247119e-143,-2.58249016045458e-138,2.58249016045458e-138,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC16",0,1.03913785014595e-166,-1.64738852292277e-161,1.64738852292277e-161,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC17",0,6.78482614068234e-190,-1.11562656203851e-184,1.11562656203851e-184,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC18",0,3.87630022359723e-213,-6.19564136700535e-208,6.19564136700535e-208,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC19",0,1.99383471588729e-236,-3.18671595884065e-231,3.18671595884065e-231,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC20",0,9.55158475608901e-260,-1.52661525879822e-254,1.52661525879822e-254,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC21",0,4.26326016197032e-283,-6.81390384932677e-278,6.81390384932677e-278,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC22",0,1.77451187847338e-306,-2.83617533526896e-301,2.83617533526896e-301,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC23",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC24",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC25",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC26",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC27",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC28",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC29",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC30",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC31",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Fast_Soil","ActiveSOC32",0,0,0,0,0,0,0,0,0.00259043424138877,0.018387423,0.140880766238356,7.09820102985599
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC1",0,0.0398130928513966,6.01839043807153,8.51457178107696,14.5329622191485,0.0449776273040427,0.00698832808220687,0,7.7678944713593e-05,0.00049995,0.155373426769863,6.43610700226871
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC2",0,0.119962098894366,12.8612652575966,25.5373785580864,38.398643815683,0.118838806877712,0.0183107127263452,0,7.70324195273721e-05,0.00049995,0.154080247079452,6.49012458738041
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC3",0,0.327508692418543,34.913311845968,67.9382456740353,102.851557520003,0.318312189353924,0.0483239247631632,0,7.58989036341333e-05,0.00049995,0.151812988567123,6.58705167086448
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC4",0,0.693063869305492,88.8889741552545,134.528098036308,223.417072191563,0.691446771474596,0.10258876613037,0,7.41767200929986e-05,0.00049995,0.148368277013699,6.73998525916474
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC5",0,1.54643911523097,162.611626924545,254.199224609413,416.810851533957,1.28997535766479,0.184859178205503,0,7.16450477869184e-05,0.00049995,0.143304426016438,6.97815153235596
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC6",0,2.91445930920177,277.828922417183,420.77711300157,698.606035418754,2.16209478973383,0.300136239435297,0,6.94017272592148e-05,0.00049995,0.138817336252055,7.20371120062605
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC7",0,2.94342972768678,225.960607444882,456.524892300853,682.485499745735,2.11220382913619,0.313397879397648,0,7.41799951517614e-05,0.00049995,0.148374827786301,6.73968768772734
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC8",0,1.65648088827004,168.112013777382,476.121337311608,644.23335108899,1.99381840571611,0.32714488443755,0,8.20315854772188e-05,0.00049995,0.164079578912329,6.09460364677265
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC9",0,0.00717568096201273,-5.64697365120465,5.64697365120465,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC10",0,1.78093594098511e-27,-1.64641156664488e-22,1.64641156664488e-22,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC11",0,2.44864569913112e-50,-4.62424165433714e-45,4.62424165433714e-45,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC12",0,2.29248764048437e-73,-4.33957549898828e-68,4.33957549898828e-68,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC13",0,2.34014156638029e-96,-4.42980595007575e-91,4.42980595007575e-91,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC14",0,1.74754637853602e-119,-3.30804407385783e-114,3.30804407385783e-114,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC15",0,1.20543773234736e-142,-2.28185139782873e-137,2.28185139782873e-137,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC16",0,7.68957154498204e-166,-1.45560895501598e-160,1.45560895501598e-160,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC17",0,4.63044807390167e-189,-9.85483325339836e-184,9.85483325339836e-184,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC18",0,2.88984608296577e-212,-5.47436638062973e-207,5.47436638062973e-207,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC19",0,1.48685627231248e-235,-2.81573160598256e-230,2.81573160598256e-230,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC20",0,7.12287935783453e-259,-1.34889299763546e-253,1.34889299763546e-253,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC21",0,3.1792303205391e-282,-6.0206572258405e-277,6.0206572258405e-277,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC22",0,1.323302297357e-305,-2.50599948335429e-300,2.50599948335429e-300,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC23",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC24",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC25",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC26",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC27",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC28",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC29",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC30",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC31",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Slow_Soil","SlowSOC32",0,0,0,0,0,0,0,0,8.28627662919205e-05,0.00049995,0.165742106794521,6.03346982453743
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC1",0,-0.00115019052822251,178.740890213793,42.4602491989451,221.201139412738,0.684588747820928,0.106366903634513,0,1.77125713107781e-07,1.14e-06,0.155373432550685,6.436106762807
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC2",0,-0.00345652189725034,435.711437438581,127.379958678797,563.091396117378,1.74269461179157,0.268514901756136,0,1.75651537527452e-07,1.14e-06,0.154080296076712,6.49012252353232
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC3",0,-0.00938386053997844,1176.19393554436,339.605696804231,1515.79963234859,4.69120265389189,0.712184166993945,0,1.73066484284055e-07,1.14e-06,0.151812705512329,6.58706395242254
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC4",0,-0.0206984997698008,2723.80238959719,678.496377298167,3402.29876689536,10.5296720384228,1.56226982215124,0,1.69139892558247e-07,1.14e-06,0.148368326805479,6.73998299725429
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC5",0,-0.0440009813590953,4996.68194320008,1350.70926943172,6347.3912126318,19.644349996214,2.81512222397978,0,1.63367041208055e-07,1.14e-06,0.143304422112329,6.97815172246501
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC6",0,-0.0707306730170869,7985.8462736828,2652.84648934375,10638.6927630265,32.9253699887249,4.57061535188171,0,1.58251873947945e-07,1.14e-06,0.138817433287671,7.20370616511617
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC7",0,-0.0137340811389424,4691.42208538487,4959.49441828582,9650.91650367069,29.8683309774659,4.43171696802769,0,1.69147628214082e-07,1.14e-06,0.148375112468493,6.73967475652189
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC8",0,0.0322425362868882,1372.5990298815,8304.19137782677,9676.79040770827,29.9484073442213,4.91393484606372,0,1.87051206433973e-07,1.14e-06,0.164080005643836,6.09458779621616
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC9",0,0.05047019216163,-9522.66461423295,9522.66461423295,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC10",0,3.0131628422363e-24,-5.66308516253701e-19,5.66308516253701e-19,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC11",0,8.48309763783392e-47,-1.59433844778875e-41,1.59433844778875e-41,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC12",0,7.96092498837165e-70,-1.49619973898427e-64,1.49619973898427e-64,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC13",0,8.12645230404924e-93,-1.52730943116333e-87,1.52730943116333e-87,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC14",0,6.06858690644627e-116,-1.14054813456555e-110,1.14054813456555e-110,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC15",0,4.18604263006367e-139,-7.86737206954577e-134,7.86737206954577e-134,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC16",0,2.67030585085543e-162,-5.01865162988715e-157,5.01865162988715e-157,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC17",0,1.59253636148785e-185,-2.99533403086402e-180,2.99533403086402e-180,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC18",0,8.84373767448998e-209,-1.66338365886721e-203,1.66338365886721e-203,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC19",0,4.54875861430689e-232,-8.5555802942087e-227,8.5555802942087e-227,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC20",0,2.17910990406142e-255,-4.09860169225696e-250,4.09860169225696e-250,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC21",0,9.72625242527685e-279,-1.82937237701224e-273,1.82937237701224e-273,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC22",0,4.04839249910884e-302,-7.61446144447288e-297,7.61446144447288e-297,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC23",0,0,0,0,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC24",0,0,0,0,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC25",0,0,0,0,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC26",0,0,0,0,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC27",0,0,0,0,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC28",0,0,0,0,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
"ORCHIDEE","amb",2017,"Soil","Passive_Soil","PassiveSOC29",0,0,0,0,0,0,0,0,1.88946143136986e-07,1.14e-06,0.165742230821918,6.03346530960147
